iteration,problem instance,problem seed,algorithm seed,starting fitness,ensemble number,fitness,number of runs,heuristics
20,2,1020,1020,0.1363645151515147,4,0.05346326984126981,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
21,2,1021,1021,0.08986859374999978,4,0.05746634920634963,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
22,2,1022,1022,0.15956107462686564,4,0.06110076190476177,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
23,2,1023,1023,0.19814533333333317,4,0.05309155555555578,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
24,2,1024,1024,0.13674621212121207,4,0.05722952380952395,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
25,2,1025,1025,0.11545513846153843,4,0.05398139682539671,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
26,2,1026,1026,0.13508706060606068,4,0.053209809523809826,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
27,2,1027,1027,0.11080495384615374,4,0.03168390322580661,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
28,2,1028,1028,0.11426824615384579,4,0.05856453968253972,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
29,2,1029,1029,0.11467858461538472,4,0.05681276190476181,10,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
30,2,1030,1030,0.17919191176470572,4,0.03228793548387143,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
31,2,1031,1031,0.11177556923076903,4,0.05376834920634932,5,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
32,2,1032,1032,0.08768490624999992,4,0.030533903225806736,13,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
33,2,1033,1033,0.1353638484848484,4,0.031867548387097155,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
34,2,1034,1034,0.1352625454545454,4,0.05333593650793622,10,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
35,2,1035,1035,0.1338597272727271,4,0.030695322580645334,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
36,2,1036,1036,0.11280535384615342,4,0.05961609523809541,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
37,2,1037,1037,0.15798797014925337,4,0.03102229032258097,14,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
38,2,1038,1038,0.11413692307692325,4,0.05714882539682531,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
39,2,1039,1039,0.08985743750000008,4,0.03231709677419392,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
40,2,1040,1040,0.1134861538461539,4,0.03197525806451618,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
41,2,1041,1041,0.15616964179104453,4,0.05135428571428613,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
42,2,1042,1042,0.08898818749999982,4,0.057517396825396916,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
43,2,1043,1043,0.1361575151515153,4,0.056768920634921116,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
44,2,1044,1044,0.08868903125000016,4,0.05783053968253982,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
45,2,1045,1045,0.15610710447761156,4,0.03237416129032311,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
46,2,1046,1046,0.15661579104477596,4,0.05280371428571473,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
47,2,1047,1047,0.13558457575757554,4,0.058155682539682285,3,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
48,2,1048,1048,0.15650271641791014,4,0.05769352380952397,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
49,2,1049,1049,0.13526884848484844,4,0.05726069841269865,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
0,3,1000,1000,0.08847069841269806,4,0.0540832903225803,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
1,3,1001,1001,0.08730368253968246,4,0.05351822580645138,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
2,3,1002,1002,0.11266890624999992,4,0.05875641935483844,10,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
3,3,1003,1003,0.08915536507936517,4,0.05323154838709654,13,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
4,3,1004,1004,0.11641837499999985,4,0.05462696774193532,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
5,3,1005,1005,0.13412858461538446,4,0.05837161290322568,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
6,3,1006,1006,0.09198606349206373,4,0.05332654838709672,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
7,3,1007,1007,0.09112968253968223,4,0.030327770491803685,25,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
8,3,1008,1008,0.08741273015873019,4,0.05921896774193547,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
9,3,1009,1009,0.11420324999999998,4,0.032142819672131284,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
10,3,1010,1010,0.11557346874999974,4,0.031634229508197165,18,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
11,3,1011,1011,0.09003146031746001,4,0.050389741935483956,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
12,3,1012,1012,0.11486806249999981,4,0.05649996774193533,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
13,3,1013,1013,0.1358658769230766,4,0.03259324590163937,16,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
14,3,1014,1014,0.09019422222222229,4,0.05464551612903201,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
15,3,1015,1015,0.11455121874999996,4,0.05172583870967751,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
16,3,1016,1016,0.11380396874999998,4,0.059430903225806686,4,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
17,3,1017,1017,0.1428899999999994,4,0.05453067741935491,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
18,3,1018,1018,0.11334903125000007,4,0.05815503225806429,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
19,3,1019,1019,0.1357448,4,0.05657229032258093,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
20,3,1020,1020,0.0907485714285714,4,0.029918196721311685,14,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
21,3,1021,1021,0.09077587301587298,4,0.058169000000000026,5,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
22,3,1022,1022,0.13812199999999974,4,0.05820729032258054,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
23,3,1023,1023,0.13539898461538447,4,0.05509206451612869,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
24,3,1024,1024,0.11272499999999996,4,0.052870935483870785,5,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
25,3,1025,1025,0.11600931250000013,4,0.059224677419354554,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
26,3,1026,1026,0.13785664615384619,4,0.032757672131147664,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
27,3,1027,1027,0.09187053968253911,4,0.054843032258064084,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
28,3,1028,1028,0.1156957812499998,4,0.05812845161290259,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
29,3,1029,1029,0.11619749999999995,4,0.03164177049180372,18,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
30,3,1030,1030,0.13636636923076872,4,0.030869540983606725,14,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
31,3,1031,1031,0.11332978124999993,4,0.05489432258064508,13,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
32,3,1032,1032,0.11122818749999974,4,0.05361045161290334,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
33,3,1033,1033,0.11297396874999976,4,0.0318789836065575,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
34,3,1034,1034,0.11203418749999983,4,0.03164708196721333,14,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
35,3,1035,1035,0.13598381538461535,4,0.05996738709677407,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
36,3,1036,1036,0.11190609374999994,4,0.03205937704918038,18,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
37,3,1037,1037,0.13893960000000016,4,0.03101249180327892,16,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
38,3,1038,1038,0.09122250793650799,4,0.05938025806451608,3,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
39,3,1039,1039,0.11273199999999983,4,0.053710806451612636,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
40,3,1040,1040,0.11482381249999996,4,0.061217258064516056,4,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
41,3,1041,1041,0.16095278787878786,4,0.031626000000000154,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
42,3,1042,1042,0.09187761904761904,4,0.03207337704918045,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
43,3,1043,1043,0.0898443809523809,4,0.05717416129032249,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
44,3,1044,1044,0.09108469841269828,4,0.05683645161290285,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
45,3,1045,1045,0.09150739682539677,4,0.053584000000000076,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
46,3,1046,1046,0.11481615624999986,4,0.051625774193548524,5,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
47,3,1047,1047,0.11318668750000005,4,0.03164891803278658,13,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
48,3,1048,1048,0.1123863749999996,4,0.0318261639344265,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
49,3,1049,1049,0.11695409374999977,4,0.06020929032258027,7,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
0,4,1000,1000,0.04927130647130806,4,0.006998085726175551,35,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
1,4,1001,1001,0.04774065934066085,4,0.013831011608623656,21,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
2,4,1002,1002,0.04797704517704682,4,0.012390215588723441,32,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
3,4,1003,1003,0.050490354090355294,4,0.020424783147460324,18,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
4,4,1004,1004,0.04853479853480025,4,0.014333830845771445,21,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
5,4,1005,1005,0.043598529411766895,4,0.012811442786069938,21,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
6,4,1006,1006,0.04359558823529586,4,0.013171310116086521,21,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
7,4,1007,1007,0.0435848039215706,4,0.020804460966542204,6,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
8,4,1008,1008,0.047908669108670865,4,0.013181260364842795,21,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
9,4,1009,1009,0.04350016339869478,4,0.01239618573797674,18,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
10,4,1010,1010,0.049387545787547005,4,0.01349900497512413,24,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
11,4,1011,1011,0.05055417175417343,4,0.007207490636704561,29,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
12,4,1012,1012,0.04789369149369305,4,0.01922494836844313,19,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
13,4,1013,1013,0.04818770858770993,4,0.013841293532338539,10,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
14,4,1014,1014,0.04872397232397441,4,0.011962686567164038,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
15,4,1015,1015,0.049635002035003595,4,0.020480297397769798,8,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
16,4,1016,1016,0.04803467643467796,4,0.02182387443205369,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
17,4,1017,1017,0.04784843304843467,4,0.013511608623549054,26,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
18,4,1018,1018,0.04911306471306642,4,0.014346766169154535,19,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
19,4,1019,1019,0.04785982905983055,4,0.013839303482587884,11,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
20,4,1020,1020,0.04989483109483239,4,0.014705638474295513,16,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
21,4,1021,1021,0.04947806267806398,4,0.021381082197439616,9,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
22,4,1022,1022,0.04926609686609862,4,0.013836981757877731,20,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
23,4,1023,1023,0.05008302808302956,4,0.014542122719734318,27,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
24,4,1024,1024,0.050165404965406224,4,0.014561359867330426,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
25,4,1025,1025,0.043570751633988936,4,0.013507296849088024,24,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
26,4,1026,1026,0.049788359788361713,4,0.006995422388681116,34,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
27,4,1027,1027,0.04759088319088489,4,0.014728524046434877,18,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
28,4,1028,1028,0.04763451363451521,4,0.01317495854063,26,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
29,4,1029,1029,0.04906389906390052,4,0.014349419568823296,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
30,4,1030,1030,0.05001009361009501,4,0.013524212271973868,17,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
31,4,1031,1031,0.0492621896621912,4,0.012800829187397111,28,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
32,4,1032,1032,0.050026699226700555,4,0.0143451077943616,19,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
33,4,1033,1033,0.04330898692810625,4,0.020458488228005334,10,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
34,4,1034,1034,0.04335800653594912,4,0.014347429519071309,12,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
35,4,1035,1035,0.04354460784313874,4,0.014111608623549654,16,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
36,4,1036,1036,0.04910329670329827,4,0.0135318407960201,15,"[331, 315, 189, 271, 168, 142, 248, 226, 233, 306, 241, 283, 330, 328, 16, 258, 184, 274, 114, 66, 186, 222, 334, 336, 140]"
